p,L,boundary_gap
0.8988509731955419,1.2045035402587823,NaN
0.9650783306691824,1.2045035402587823,NaN
1.0361853211506709,1.2045035402587823,NaN
1.1125314760964868,1.2045035402587823,NaN
1.1945028172479306,1.2045035402587823,NaN
1.2825138084358318,1.2045035402587823,NaN
1.3770094511942694,1.2045035402587823,NaN
1.4784675347791496,1.2045035402587823,NaN
1.5874010519681994,1.2045035402587823,NaN
1.7043607928571491,1.2045035402587823,NaN
1.8299381297668706,1.2045035402587823,0.0013685187433766699
1.9647680073425282,1.2045035402587823,0.0013727082712391976
2.1095321529632933,1.2045035402587823,0.0013768598473074159
2.2649625236951114,1.2045035402587823,0.0013810396642465496
2.4318450072150157,1.2045035402587823,0.0013850973690558385
2.611023395419619,1.2045035402587823,0.0013888814851269345
2.8034036508091575,1.2045035402587823,0.0013926496020260427
3.009958487218793,1.2045035402587823,0.0013960821937913804
3.231732288058291,1.2045035402587823,0.0013993468289943346
3.4698463869276943,1.2045035402587823,0.001402282780538357
3.7255047373088623,1.2045035402587823,0.0014050177114876502
4.0,1.2045035402587823,0.0014074720914536427
0.25,1.2618568830660204,NaN
0.2684200049420297,1.2618568830660204,NaN
0.28819719621231704,1.2618568830660204,NaN
0.309431571326357,1.2618568830660204,NaN
0.3322304956185631,1.2618568830660204,NaN
0.35670924510331076,1.2618568830660204,NaN
0.38299158933399347,1.2618568830660204,NaN
0.41121041720714535,1.2618568830660204,NaN
0.44150840887582427,1.2618568830660204,NaN
0.47403875716958577,1.2618568830660204,NaN
0.5089659421686953,1.2618568830660204,NaN
0.5464665628489841,1.2618568830660204,NaN
0.5867302300023132,1.2618568830660204,NaN
0.6299605249474366,1.2618568830660204,NaN
0.6763760288786983,1.2618568830660204,NaN
0.7262114280571625,1.2618568830660204,NaN
0.7797187004322481,1.2618568830660204,NaN
0.8371683896936681,1.2618568830660204,NaN
0.8988509731955419,1.2618568830660204,NaN
0.9650783306691824,1.2618568830660204,NaN
1.0361853211506709,1.2618568830660204,NaN
1.1125314760964868,1.2618568830660204,NaN
1.1945028172479306,1.2618568830660204,NaN
1.2825138084358318,1.2618568830660204,NaN
1.3770094511942694,1.2618568830660204,NaN
1.4784675347791496,1.2618568830660204,NaN
1.5874010519681994,1.2618568830660204,NaN
1.7043607928571491,1.2618568830660204,NaN
1.8299381297668706,1.2618568830660204,NaN
1.9647680073425282,1.2618568830660204,NaN
2.1095321529632933,1.2618568830660204,NaN
2.2649625236951114,1.2618568830660204,NaN
2.4318450072150157,1.2618568830660204,NaN
2.611023395419619,1.2618568830660204,0.0014032754772183372
2.8034036508091575,1.2618568830660204,0.0014067161399214047
3.009958487218793,1.2618568830660204,0.0014099757494330204
3.231732288058291,1.2618568830660204,0.001412840317892768
3.4698463869276943,1.2618568830660204,0.001415588610317774
3.7255047373088623,1.2618568830660204,0.0014178733945388164
4.0,1.2618568830660204,0.0014199583401825126
0.25,1.321941148466029,NaN
0.2684200049420297,1.321941148466029,NaN
0.28819719621231704,1.321941148466029,NaN
0.309431571326357,1.321941148466029,NaN
0.3322304956185631,1.321941148466029,NaN
0.35670924510331076,1.321941148466029,NaN
0.38299158933399347,1.321941148466029,NaN
0.41121041720714535,1.321941148466029,NaN
0.44150840887582427,1.321941148466029,NaN
0.47403875716958577,1.321941148466029,NaN
0.5089659421686953,1.321941148466029,NaN
0.5464665628489841,1.321941148466029,NaN
0.5867302300023132,1.321941148466029,NaN
0.6299605249474366,1.321941148466029,NaN
0.6763760288786983,1.321941148466029,NaN
0.7262114280571625,1.321941148466029,NaN
0.7797187004322481,1.321941148466029,NaN
0.8371683896936681,1.321941148466029,NaN
0.8988509731955419,1.321941148466029,NaN
0.9650783306691824,1.321941148466029,NaN
1.0361853211506709,1.321941148466029,NaN
1.1125314760964868,1.321941148466029,NaN
1.1945028172479306,1.321941148466029,NaN
1.2825138084358318,1.321941148466029,NaN
1.3770094511942694,1.321941148466029,NaN
1.4784675347791496,1.321941148466029,NaN
1.5874010519681994,1.321941148466029,NaN
1.7043607928571491,1.321941148466029,NaN
1.8299381297668706,1.321941148466029,NaN
1.9647680073425282,1.321941148466029,NaN
2.1095321529632933,1.321941148466029,NaN
2.2649625236951114,1.321941148466029,NaN
2.4318450072150157,1.321941148466029,NaN
2.611023395419619,1.321941148466029,NaN
2.8034036508091575,1.321941148466029,NaN
3.009958487218793,1.321941148466029,NaN
3.231732288058291,1.321941148466029,NaN
3.4698463869276943,1.321941148466029,NaN
3.7255047373088623,1.321941148466029,NaN
4.0,1.321941148466029,NaN
0.25,1.384886371393873,NaN
0.2684200049420297,1.384886371393873,NaN
0.28819719621231704,1.384886371393873,NaN
0.309431571326357,1.384886371393873,NaN
0.3322304956185631,1.384886371393873,NaN
0.35670924510331076,1.384886371393873,NaN
0.38299158933399347,1.384886371393873,NaN
0.41121041720714535,1.384886371393873,NaN
0.44150840887582427,1.384886371393873,NaN
